Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Positivos,Chrome 134.0.0.0,,,15-03-2025 09:02:50,15-03-2025 10:20:54,1h - 18m - 3.321s,FAILED
,,,,,,,
Test Cases/Registro_Envíos/3. Positivas/1. Paquetes/Origen Lima/2.Girley/Geo sin seleccionar/6. Limpiar y digitar dirección,Chrome 134.0.0.0,,,15-03-2025 09:02:51,15-03-2025 09:04:42,1m - 51.134s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/1.Principal/Principal-Home""), [:], STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:02:51,15-03-2025 09:02:56,5.001s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/1.Principal/Selecc_paquete""), [:], STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:02:56,15-03-2025 09:03:05,8.881s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/2.Login/4.LoginCE-Colab""), [:], STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:05,15-03-2025 09:03:07,2.085s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/button_SeleccArt""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:07,15-03-2025 09:03:07,0.348s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_ART_LIMP""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:07,15-03-2025 09:03:07,0.310s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_artic""), ""PRUEBA1"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:07,15-03-2025 09:03:08,0.830s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_val""), ""13"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:08,15-03-2025 09:03:09,0.760s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_larg""), ""12"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:09,15-03-2025 09:03:10,0.661s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_anch""), ""14"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:10,15-03-2025 09:03:10,0.659s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_alt""), ""15"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:10,15-03-2025 09:03:11,0.559s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_peso""), ""1"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:11,15-03-2025 09:03:11,0.527s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_PuntPartid""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:11,15-03-2025 09:03:12,0.405s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_LIMA""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:12,15-03-2025 09:03:13,0.936s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:13,15-03-2025 09:03:16,3.012s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Registro de envíos/Test cases/div_PROMCOLAB""), 0, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:16,15-03-2025 09:03:16,0.270s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:16,15-03-2025 09:03:16,0.305s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:16,15-03-2025 09:03:19,3.007s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_PuntLlegad""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:19,15-03-2025 09:03:20,0.351s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/input_PuntLlegad""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:20,15-03-2025 09:03:20,0.282s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_PuntLlegad""), ""san borja"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:20,15-03-2025 09:03:21,0.841s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:21,15-03-2025 09:03:25,4.014s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/span_LIM_SanBorj""), 0, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:25,15-03-2025 09:03:25,0.285s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_LIM_SanBorj""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:25,15-03-2025 09:03:26,0.695s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_TipEntreg""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:26,15-03-2025 09:03:26,0.625s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_EntregDomic""), STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:26,15-03-2025 09:03:28,1.561s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_entreg""), 0, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:28,15-03-2025 09:03:28,0.487s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_entreg""), ""Los Eucaliptos, 555 - San Isidro, Lima"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:28,15-03-2025 09:03:29,0.628s,PASSED
"click(findTestObject(""Registro de envíos/Test cases/Girley/ClickFuera""))",Chrome 134.0.0.0,,,15-03-2025 09:03:29,15-03-2025 09:03:32,2.876s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_ref""), 0, STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:32,15-03-2025 09:03:32,0.250s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_ref""), ""ABC"", STOP_ON_FAILURE)",Chrome 134.0.0.0,,,15-03-2025 09:03:32,15-03-2025 09:03:33,0.597s,PASSED
