Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Positivos,Firefox 116.0,,,2024-12-19 16:50:10,2024-12-19 17:47:02,56m - 52.095s,FAILED
,,,,,,,
Test Cases/Registro_Envíos/3. Positivas/1. Paquetes/Origen Lima/2.Girley/Geo sin seleccionar/6. Limpiar y digitar dirección,Firefox 116.0,,,2024-12-19 16:50:10,2024-12-19 16:51:31,1m - 21.113s,FAILED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/1.Principal/Principal-Home""), [:], STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:10,2024-12-19 16:50:18,7.163s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/1.Principal/Selecc_paquete""), [:], STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:18,2024-12-19 16:50:27,9.349s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/2.Login/4.LoginCE-Colab""), [:], STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:27,2024-12-19 16:50:30,2.827s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/button_SeleccArt""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:30,2024-12-19 16:50:30,0.557s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_ART_LIMP""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:30,2024-12-19 16:50:31,0.521s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_artic""), ""PRUEBA1"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:31,2024-12-19 16:50:31,0.551s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_val""), ""13"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:31,2024-12-19 16:50:32,0.553s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_larg""), ""12"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:32,2024-12-19 16:50:33,0.791s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_anch""), ""14"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:33,2024-12-19 16:50:34,0.859s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_alt""), ""15"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:34,2024-12-19 16:50:34,0.578s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_peso""), ""1"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:34,2024-12-19 16:50:35,0.557s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_PuntPartid""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:35,2024-12-19 16:50:35,0.555s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_LIMA""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:35,2024-12-19 16:50:36,0.790s,PASSED
"delay(3, STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:36,2024-12-19 16:50:39,3.008s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Registro de envíos/Test cases/div_PROMCOLAB""), 0, STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:39,2024-12-19 16:50:39,0.281s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:39,2024-12-19 16:50:40,0.513s,PASSED
"delay(3, STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:40,2024-12-19 16:50:43,3.001s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_PuntLlegad""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:43,2024-12-19 16:50:44,0.920s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/input_PuntLlegad""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:44,2024-12-19 16:50:44,0.539s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_PuntLlegad""), ""san borja"", STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:44,2024-12-19 16:50:45,0.848s,PASSED
"delay(4, STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:45,2024-12-19 16:50:49,4.006s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/span_LIM_SanBorj""), 0, STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:49,2024-12-19 16:50:49,0.294s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_LIM_SanBorj""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:49,2024-12-19 16:50:50,0.871s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_TipEntreg""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:50,2024-12-19 16:50:51,0.516s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_EntregDomic""), STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:51,2024-12-19 16:50:53,1.918s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_entreg""), 0, STOP_ON_FAILURE)",Firefox 116.0,,,2024-12-19 16:50:53,2024-12-19 16:50:53,0.293s,PASSED
