Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Positivos,Chrome 131.0.0.0,,,2025-01-07 11:08:35,2025-01-07 12:44:18,1h - 35m - 43.047s,FAILED
,,,,,,,
Test Cases/Registro_Envíos/3. Positivas/1. Paquetes/Origen Lima/2.Girley/Geo sin seleccionar/6. Limpiar y digitar dirección,Chrome 131.0.0.0,,,2025-01-07 11:08:35,2025-01-07 11:10:19,1m - 44.525s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/1.Principal/Principal-Home""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:35,2025-01-07 11:08:39,4.416s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/1.Principal/Selecc_paquete""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:39,2025-01-07 11:08:51,11.301s,PASSED
"callTestCase(findTestCase(""Registro_Envíos/1.Inicio/2.Login/4.LoginCE-Colab""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:51,2025-01-07 11:08:54,3.354s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/button_SeleccArt""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:54,2025-01-07 11:08:54,0.375s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_ART_LIMP""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:54,2025-01-07 11:08:55,0.366s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_artic""), ""PRUEBA1"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:55,2025-01-07 11:08:55,0.695s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_val""), ""13"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:55,2025-01-07 11:08:56,0.636s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_larg""), ""12"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:56,2025-01-07 11:08:57,0.623s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_anch""), ""14"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:57,2025-01-07 11:08:57,0.613s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_alt""), ""15"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:57,2025-01-07 11:08:58,0.671s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_pqte_peso""), ""1"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:58,2025-01-07 11:08:59,0.623s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_PuntPartid""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:59,2025-01-07 11:08:59,0.337s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_LIMA""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:59,2025-01-07 11:08:59,0.369s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:08:59,2025-01-07 11:09:02,3.009s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Registro de envíos/Test cases/div_PROMCOLAB""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:02,2025-01-07 11:09:04,1.690s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:04,2025-01-07 11:09:04,0.336s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:04,2025-01-07 11:09:07,3.004s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_PuntLlegad""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:07,2025-01-07 11:09:08,0.467s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/input_PuntLlegad""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:08,2025-01-07 11:09:08,0.369s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_PuntLlegad""), ""san borja"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:08,2025-01-07 11:09:09,0.932s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:09,2025-01-07 11:09:13,4.005s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/span_LIM_SanBorj""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:13,2025-01-07 11:09:14,0.381s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_LIM_SanBorj""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:14,2025-01-07 11:09:14,0.453s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/span_TipEntreg""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:14,2025-01-07 11:09:14,0.366s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_EntregDomic""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:14,2025-01-07 11:09:16,1.670s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_entreg""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:16,2025-01-07 11:09:16,0.328s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_entreg""), ""Los Eucaliptos, 555 - San Isidro, Lima"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:16,2025-01-07 11:09:17,0.920s,PASSED
"click(findTestObject(""Registro de envíos/Test cases/Girley/ClickFuera""))",Chrome 131.0.0.0,,,2025-01-07 11:09:17,2025-01-07 11:09:20,2.413s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_ref""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:20,2025-01-07 11:09:20,0.309s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_ref""), ""ABC"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:20,2025-01-07 11:09:21,0.629s,PASSED
delay(2),Chrome 131.0.0.0,,,2025-01-07 11:09:21,2025-01-07 11:09:23,2.014s,PASSED
"click(findTestObject(""Registro de envíos/Test cases/Girley/Limpiar""))",Chrome 131.0.0.0,,,2025-01-07 11:09:23,2025-01-07 11:09:23,0.348s,PASSED
delay(3),Chrome 131.0.0.0,,,2025-01-07 11:09:23,2025-01-07 11:09:26,3.010s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_entreg""), ""calle de las bellas artes 123"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:26,2025-01-07 11:09:27,0.852s,PASSED
"click(findTestObject(""Registro de envíos/Test cases/Girley/ClickFuera""))",Chrome 131.0.0.0,,,2025-01-07 11:09:27,2025-01-07 11:09:28,1.414s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_ref""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:28,2025-01-07 11:09:29,0.315s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_dir_ref""), ""ABC"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:29,2025-01-07 11:09:29,0.692s,PASSED
delay(2),Chrome 131.0.0.0,,,2025-01-07 11:09:29,2025-01-07 11:09:31,2.012s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/button_TipDocument""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:31,2025-01-07 11:09:32,0.293s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/button_TipDocument""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:32,2025-01-07 11:09:32,0.339s,PASSED
"click(findTestObject(""Object Repository/Registro de envíos/Test cases/a_DNI""), STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:32,2025-01-07 11:09:32,0.367s,PASSED
"setText(findTestObject(""Object Repository/Registro de envíos/Test cases/input_Consig_dni""), ""12345678"", STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:32,2025-01-07 11:09:33,0.657s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Registro de envíos/Test cases/div_PINTO""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:33,2025-01-07 11:09:37,4.002s,PASSED
"scrollToElement(findTestObject(""Object Repository/Registro de envíos/Test cases/button_cntnuar(1)""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,2025-01-07 11:09:37,2025-01-07 11:09:37,0.316s,PASSED
